id	structure	dispo_id	season	season_year	dispo_type	site_code	lon	lat	local	campaign_start	campaign-end	campaign_duration	trap_night	trap_cat
734	AVE2M	1236-CAPTC3-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	350318	7659699	Sentier Piton Bleu GBA	02/11/2016	13/12/2016	41	19,5	0
735	AVE2M	1237-CAPTC4-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	350243	7659647	Sentier Piton Bleu GBA	02/11/2016	13/12/2016	41	22	0
736	AVE2M	1238-CAPTC5-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	350307	7659538	Sentier Piton Bleu GBA	02/11/2016	13/12/2016	41	27	0
737	AVE2M	1239-CAPTC6-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	350226	7659426	Sentier Piton Bleu GBA	02/11/2016	22/11/2016	20	8,5	0
738	AVE2M	1240-CAPTC7-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	350099	7659354	Sentier Piton Bleu GBA	02/11/2016	22/11/2016	20	9,5	0
739	AVE2M	1241-CAPTC8-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	349967	7659262	Sentier Piton Bleu GBA	02/11/2016	21/11/2016	19	8	0
740	AVE2M	1242-CAPTC9-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	349890	7659125	Sentier Piton Bleu GBA	02/11/2016	22/11/2016	20	7	0
741	AVE2M	1243-CA-BP03ETE-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337568	7656070	Bras Patates MAK	28/11/2016	15/12/2016	17	14	0
742	AVE2M	1244-CPM01-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337064	7656605	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	5,5	0
743	AVE2M	1245-CPM02-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337069	7656738	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	6	1
744	AVE2M	1246-CPM03-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337031	7656813	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	5	0
745	AVE2M	1247-CPM04-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336887	7656887	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	17,5	0
746	AVE2M	1248-CPM05-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336962	7656957	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	6	0
747	AVE2M	1249-CPM06-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336966	7657051	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	5	0
748	AVE2M	1250-CPM07-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336943	7657151	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	6	0
749	AVE2M	1251-CPM08-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336857	7657193	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	7	0
750	AVE2M	1252-CPM09-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336712	7657342	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	12	0
751	AVE2M	1253-CPM10-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336629	7657357	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	6,5	1
752	AVE2M	1254-CPM11-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336644	7657439	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	6	0
753	AVE2M	1255-CPM12-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336587	7657477	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	6	0
754	AVE2M	1256-CPM13-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336518	7657530	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	6,5	0
755	AVE2M	1257-CPM14-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336449	7657609	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	6	0
756	AVE2M	1258-CPM15-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336385	7657727	Sentier Petit Mapou MAK	07/11/2016	25/11/2016	18	5	0
757	AVE2M	1259-CA-K2000-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334785	7657737	Camp 2000 MAK	02/11/2016	25/11/2016	23	14	0
758	AVE2M	1260-CA-PB02-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334672	7657759	Route Forestière Camp 2000 MAK	02/11/2016	25/11/2016	23	14	0
759	AVE2M	1261-CA-PB03-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334717	7657809	Route Forestière Camp 2000 MAK	02/11/2016	25/11/2016	23	14,5	0
760	AVE2M	1262-CA-PB04-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334534	7657837	Route Forestière Camp 2000 MAK	02/11/2016	25/11/2016	23	14	0
761	AVE2M	1263-CA-PB05-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334401	7657956	Route Forestière Camp 2000 MAK	02/11/2016	25/11/2016	23	14	0
762	AVE2M	1264-CA-PB06-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334285	7658032	Route Forestière Camp 2000 MAK	02/11/2016	25/11/2016	23	13,5	0
763	AVE2M	1265-CA-PB07-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334163	7658165	Route Forestière Camp 2000 MAK	02/11/2016	24/11/2016	22	14,5	0
764	AVE2M	1266-CA-PB08-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334114	7658309	Route Forestière Camp 2000 MAK	02/11/2016	24/11/2016	22	15	0
765	AVE2M	1267-CA-PB09-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334034	7658464	Route Forestière Camp 2000 MAK	02/11/2016	24/11/2016	22	15	0
766	AVE2M	1268-CA-PB10-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334031	7658653	Route Forestière Camp 2000 MAK	02/11/2016	24/11/2016	22	14	0
767	AVE2M	1269-CA-PB11-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	333926	7658784	Route Forestière Camp 2000 MAK	02/11/2016	24/11/2016	22	15	0
768	AVE2M	1270-CA-CDIM06ETE-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343305	7656362	Sentier Boeuf-la Chapelle DIM	01/11/2016	22/12/2016	51	31	0
769	AVE2M	1271-CA-CDIM07ETE-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343065	7656766	Sentier Boeuf-la Chapelle DIM	01/11/2016	12/12/2016	41	10	0
770	AVE2M	1272-CA-CDIM08ETE-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343128	7656603	Sentier Boeuf-la Chapelle DIM	01/11/2016	12/12/2016	41	12	0
771	AVE2M	1273-CA-CDIM09ETE-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343100	7656447	Sentier Boeuf-la Chapelle DIM	01/11/2016	12/12/2016	41	10	0
772	AVE2M	1274-CAPTC12-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	349723	7658768	Sentier Piton Bleu GBA	01/11/2016	22/11/2016	21	9	0
773	AVE2M	1275-CA-CP1-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342422,299	7663503,64	Sentier PDN	01/11/2016	18/11/2016	17	7	0
774	AVE2M	1276-CA-CP10-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342931,722	7664290,35	Sentier PDN	01/11/2016	18/11/2016	17	10	0
775	AVE2M	1277-CA-CP11-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342979,421	7664332,43	Sentier PDN	01/11/2016	18/11/2016	17	10	0
776	AVE2M	1278-CA-CP12-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342956,134	7664421,56	Sentier PDN	01/11/2016	18/11/2016	17	8,5	0
777	AVE2M	1279-CA-CP13-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342934,572	7664536,83	Sentier PDN	01/11/2016	18/11/2016	17	8,5	0
778	AVE2M	1280-CA-CP14-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	343046,126	7664615,5	Sentier PDN	01/11/2016	18/11/2016	17	7,5	1
779	AVE2M	1281-CA-CP15-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	343120,522	7664570,37	Sentier PDN	01/11/2016	18/11/2016	17	8	0
780	AVE2M	1282-CA-CP16-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	343225,584	7664523,09	Sentier PDN	01/11/2016	18/11/2016	17	8	0
781	AVE2M	1283-CA-CP2-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342530,972	7663578,41	Sentier PDN	01/11/2016	18/11/2016	17	9	0
782	AVE2M	1284-CA-CP3-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342626,582	7663672,21	Sentier PDN	01/11/2016	18/11/2016	17	9	0
783	AVE2M	1285-CA-CP4-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342602,609	7663789,67	Sentier PDN	01/11/2016	18/11/2016	17	8,5	0
784	AVE2M	1286-CA-CP5-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342629,693	7663858,13	Sentier PDN	01/11/2016	18/11/2016	17	8,5	0
785	AVE2M	1287-CA-CP6-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342762,101	7663938,88	Sentier PDN	01/11/2016	18/11/2016	17	7	0
786	AVE2M	1288-CA-CP7-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342806,844	7664029,32	Sentier PDN	01/11/2016	18/11/2016	17	10	0
787	AVE2M	1289-CA-CP8-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342842,421	7664078,81	Sentier PDN	01/11/2016	18/11/2016	17	9,5	0
788	AVE2M	1290-CA-CP9-2016-2017-ETE	ETE	2016-2017	CAGE	PDN	342901,831	7664134,52	Sentier PDN	01/11/2016	18/11/2016	17	13	0
789	AVE2M	1291-CAMBC15-2016-2017-ETE	ETE	2016-2017	CAGE	CMA	348413	7661415	Sentier Mare à Boue CMA	02/11/2016	22/11/2016	20	9,5	0
790	AVE2M	1292-CAMBC16-2016-2017-ETE	ETE	2016-2017	CAGE	CMA	348359	7661583	Sentier Mare à Boue CMA	02/11/2016	21/11/2016	19	9	0
791	AVE2M	1293-CAMBC17-2016-2017-ETE	ETE	2016-2017	CAGE	CMA	348353	7661687	Sentier Mare à Boue CMA	02/11/2016	22/11/2016	20	10	0
792	AVE2M	1294-CAMBC18-2016-2017-ETE	ETE	2016-2017	CAGE	CMA	348353	7661812	Sentier Mare à Boue CMA	02/11/2016	21/11/2016	19	8,5	0
793	AVE2M	1295-CAMBC19-2016-2017-ETE	ETE	2016-2017	CAGE	CMA	348272	7661928	Sentier Mare à Boue CMA	02/11/2016	21/11/2016	19	9	0
794	AVE2M	1296-CAPTC18-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	349139	7658341	Sentier Piton Bleu GBA	02/11/2016	22/11/2016	20	9,5	0
795	AVE2M	1297-CAPTC19-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	349052	7658233	Sentier Piton Bleu GBA	02/11/2016	21/11/2016	19	8	0
796	AVE2M	1298-CAPTC20-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	348967	7658179	Sentier Piton Bleu GBA	02/11/2016	21/11/2016	19	9	0
797	AVE2M	1299-CA-PB12-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	333953	7658984	Route Forestière Camp 2000 MAK	02/11/2016	24/11/2016	22	18,5	0
798	AVE2M	1300-CA-PB13-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	333826	7658983	Route Forestière Camp 2000 MAK	02/11/2016	24/11/2016	22	15	0
799	AVE2M	1301-CA-PB14-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	333785	7659050	Route Forestière Camp 2000 MAK	02/11/2016	24/11/2016	22	14	0
800	AVE2M	1302-CAMBC20-2016-2017-ETE	ETE	2016-2017	CAGE	CMA	347928	7661951	Sentier Mare à Boue CMA	03/11/2016	22/11/2016	19	8,5	0
801	AVE2M	1306-CA-CDIM04-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343808,384	7655340,2	Piste 4x4 Dimitile bas DIM	14/11/2016	05/12/2016	21	4	0
802	AVE2M	1317-CA-CDIM05-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343427	7655879	Sentier Boeuf-la Chapelle DIM	17/11/2016	22/12/2016	35	29,5	1
803	AVE2M	1318-CA-CB1-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	339152,043	7664098,53	Sentier Col du Taïbit CIL	21/11/2016	28/11/2016	7	3,5	0
804	AVE2M	1319-CA-CB10-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	338476,572	7664502,69	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	6,5	0
805	AVE2M	1320-CA-CB11-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	338475,437	7664501,9	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	6,5	0
806	AVE2M	1321-CA-CB12-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	338385,941	7664570,55	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	7,5	0
807	AVE2M	1322-CA-CB13-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	338486,827	7664537,66	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	5,5	0
808	AVE2M	1323-CA-CB14-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	338502,291	7664581,77	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	5,5	0
809	AVE2M	1324-CA-CB2-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	339129,154	7664102,07	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	7	0
810	AVE2M	1325-CA-CB3-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	339023,61	7664058,97	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	7	0
811	AVE2M	1326-CA-CB4-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	339078,421	7664191,14	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	8	0
812	AVE2M	1327-CA-CB5-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	339021,618	7664295,32	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	7	0
813	AVE2M	1328-CA-CB6-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	339033,024	7664404,16	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	6,5	0
814	AVE2M	1329-CA-CB7-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	338828,535	7664557,05	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	7,5	0
815	AVE2M	1330-CA-CB8-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	338707,674	7664539,71	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	7,5	0
816	AVE2M	1331-CA-CB9-2016-2017-ETE	ETE	2016-2017	CAGE	CIL	338590,723	7664462,5	Sentier Col du Taïbit CIL	21/11/2016	02/12/2016	11	7,5	0
817	AVE2M	1332-CA-CCHAP01-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343180	7656559	La Chapelle DIM	21/11/2016	12/12/2016	21	21	0
818	LIFE	1333-CBDE08-2017-2018-ETE	ETE	2017-2018	CAGE	BDE	341233	7665339	Entrée de la colonie BDE	09/11/2017	05/02/2018	88	15	0
819	LIFE	1333-CBDE08-2017-2018-HIVER	HIVER	2017-2018	CAGE	BDE	341233	7665339	Entrée de la colonie BDE	11/07/2017	23/08/2017	43	15	1
820	LIFE	1333-CBDE08-2016-2017-ETE	ETE	2016-2017	CAGE	BDE	341233	7665339	Entrée de la colonie BDE	23/11/2016	29/03/2017	126	22	0
821	LIFE	1333-CBDE08-2018-2019-HIVER	HIVER	2018-2019	CAGE	BDE	341233	7665339	Entrée de la colonie BDE	14/05/2018	12/09/2018	121	59	1
822	LIFE	1334-CBDE09-2017-2018-ETE	ETE	2017-2018	CAGE	BDE	341267,109	7665336,7	Colonie BDE	28/12/2017	05/02/2018	39	15	0
823	LIFE	1334-CBDE09-2017-2018-HIVER	HIVER	2017-2018	CAGE	BDE	341267,109	7665336,7	Colonie BDE	11/07/2017	23/08/2017	43	15	0
824	LIFE	1334-CBDE09-2016-2017-ETE	ETE	2016-2017	CAGE	BDE	341267,109	7665336,7	Colonie BDE	23/11/2016	29/03/2017	126	22	1
825	AVE2M	1336-CA-TM03-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	335465,446	7658027,12	Sentier Petit Mapou MAK	24/11/2016	06/12/2016	12	11,5	1
826	AVE2M	1338-CA-TM01-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334840,713	7657807,07	Sentier Petit Mapou MAK	25/11/2016	06/12/2016	11	11	0
827	AVE2M	1339-CA-TM02-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	335112,546	7658029,02	Sentier Petit Mapou MAK	25/11/2016	08/12/2016	13	2,5	0
828	AVE2M	1340-CA-RPB08-2016-2017-ETE	ETE	2016-2017	CAGE	AZO	350304	7657146	Route Paturage Plaine des Cafres AZO	28/11/2016	13/12/2016	15	6,5	1
829	AVE2M	1341-CA-RPB09-2016-2017-ETE	ETE	2016-2017	CAGE	AZO	350188	7657433	Route Paturage Plaine des Cafres AZO	28/11/2016	13/12/2016	15	7	0
830	AVE2M	1342-CA-RPB10-2016-2017-ETE	ETE	2016-2017	CAGE	AZO	350047	7657796	Route Paturage Plaine des Cafres AZO	28/11/2016	13/12/2016	15	7	0
831	AVE2M	1343-CA-RPB11-2016-2017-ETE	ETE	2016-2017	CAGE	AZO	349912	7658152	Route Paturage Plaine des Cafres AZO	28/11/2016	13/12/2016	15	6,5	0
832	AVE2M	1344-CA-RPB12-2016-2017-ETE	ETE	2016-2017	CAGE	AZO	350872	7658655	Route Paturage Plaine des Cafres AZO	28/11/2016	13/12/2016	15	6,5	1
833	AVE2M	1345-CA-BEL01-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	347974	7656072	Belvedère Bois Court GBA	28/11/2016	13/12/2016	15	14,5	1
834	AVE2M	1346-CA-BEL02-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	347685	7655905	Belvedère Bois Court GBA	28/11/2016	13/12/2016	15	14,5	0
835	AVE2M	1347-CA-BEL03-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	347547	7655844	Belvedère Bois Court GBA	28/11/2016	13/12/2016	15	15	0
836	AVE2M	1348-CA-BEL04-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	347450	7655823	Belvedère Bois Court GBA	28/11/2016	13/12/2016	15	14	1
837	AVE2M	1349-CA-BEL05-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	348116	7655939	Belvedère Bois Court GBA	28/11/2016	13/12/2016	15	12,5	1
838	AVE2M	1350-CA-BEL06-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	348275	7656183	Belvedère Bois Court GBA	28/11/2016	13/12/2016	15	12,5	0
839	AVE2M	1351-CA-BEL07-2016-2017-ETE	ETE	2016-2017	CAGE	GBA	348419	7656159	Belvedère Bois Court GBA	28/11/2016	13/12/2016	15	14	0
840	AVE2M	1352-CA-PC01ETE-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337446	7656509	Sentier Piton Cabris MAK	28/11/2016	15/12/2016	17	7	0
841	AVE2M	1353-CA-PC02ETE-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337784	7656044	Sentier Piton Cabris MAK	28/11/2016	15/12/2016	17	6,5	0
842	AVE2M	1354-CA-PC03ETE-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337890	7655551	Sentier Piton Cabris MAK	28/11/2016	15/12/2016	17	7	0
843	AVE2M	1355-CA-PC04ETE-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337838	7654995	Sentier Piton Cabris MAK	28/11/2016	15/12/2016	17	8	0
844	AVE2M	1356-CA-PC05ETE-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337389	7654776	Sentier Piton Cabris MAK	28/11/2016	15/12/2016	17	7	1
845	AVE2M	1357-CA-R01-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337449,098	7656509,41	Sentier Piton Cabris MAK	28/11/2016	15/12/2016	17	6,5	0
846	AVE2M	1359-CA-ARG01ETE-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343762	7654114	Argamasse DIM	02/12/2016	06/12/2016	4	0,5	0
847	AVE2M	1360-CA-ARG02ETE-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343996	7653747	Argamasse DIM	02/12/2016	09/12/2016	7	4	0
848	AVE2M	1361-CA-CAN03ETE-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	344002	7653492	Sentier des Trophées Mondiaux DIM	02/12/2016	09/12/2016	7	3,5	0
849	AVE2M	1362-CA-CAN04ETE-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343938	7653515	Sentier des Trophées Mondiaux DIM	02/12/2016	09/12/2016	7	2,5	1
850	AVE2M	1363-CA-CAN05-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343738	7652963	Sentier des Trophées Mondiaux DIM	02/12/2016	09/12/2016	7	3,5	0
851	AVE2M	1364-CA-CAN06-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343709	7652943	Sentier des Trophées Mondiaux DIM	02/12/2016	09/12/2016	7	3	0
852	AVE2M	1365-CA-CAN07-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343710	7652785	Sentier des Trophées Mondiaux DIM	02/12/2016	09/12/2016	7	3,5	0
853	AVE2M	1366-CA-CBAR01-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343099,43	7656452,61	Piste 4x4 Dimitile haut DIM	05/12/2016	12/12/2016	7	3,5	1
854	AVE2M	1367-CA-CBAR02-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343117,316	7656602,29	Piste 4x4 Dimitile haut DIM	05/12/2016	12/12/2016	7	4	0
855	AVE2M	1368-CA-CBAR03-2016-2017-ETE	ETE	2016-2017	CAGE	DIM	343070,248	7656778,32	Piste 4x4 Dimitile haut DIM	05/12/2016	12/12/2016	7	3,5	0
856	AVE2M	1369-CA-PM01-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	337154,518	7656560,75	Sentier Petit Mapou MAK	05/12/2016	09/12/2016	4	4	0
857	AVE2M	1371-CA-PM03-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336887,116	7656887,15	Sentier Petit Mapou MAK	05/12/2016	08/12/2016	3	2,5	0
858	AVE2M	1372-CA-PM04-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336965,661	7657050,68	Sentier Petit Mapou MAK	05/12/2016	09/12/2016	4	3,5	0
859	AVE2M	1373-CA-PM05-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336759,665	7657298,63	Sentier Petit Mapou MAK	05/12/2016	08/12/2016	3	1,5	0
860	AVE2M	1374-CA-PM06-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336586,968	7657477,51	Sentier Petit Mapou MAK	05/12/2016	09/12/2016	4	3,5	0
861	AVE2M	1375-CA-PM07-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336385,004	7657726,72	Sentier Petit Mapou MAK	05/12/2016	08/12/2016	3	2	0
862	AVE2M	1376-CA-PM08-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336234,935	7657925,81	Sentier Petit Mapou MAK	05/12/2016	08/12/2016	3	2,5	0
863	AVE2M	1377-CA-PM09-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	336010,515	7657886,68	Sentier Petit Mapou MAK	05/12/2016	09/12/2016	4	3	0
864	AVE2M	1378-CA-PM10-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	335909,426	7658061,11	Sentier Petit Mapou MAK	05/12/2016	08/12/2016	3	2,5	0
865	AVE2M	1379-CA-PM11-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	335633,911	7658043,27	Sentier Petit Mapou MAK	05/12/2016	08/12/2016	3	2	0
866	AVE2M	1380-CA-PM12-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	335360,377	7658065,07	Sentier Petit Mapou MAK	05/12/2016	09/12/2016	4	4	0
867	AVE2M	1381-CA-PM13-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	335100,719	7658033,36	Sentier Petit Mapou MAK	05/12/2016	08/12/2016	3	2	0
868	AVE2M	1382-CA-PM14-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334930,256	7657946,14	Sentier Petit Mapou MAK	05/12/2016	08/12/2016	3	2,5	0
869	AVE2M	1383-CA-PM15-2016-2017-ETE	ETE	2016-2017	CAGE	MAK	334843,042	7657809,38	Sentier Petit Mapou MAK	05/12/2016	09/12/2016	4	3,5	0
870	LIFE	1393-CRDC01-2018-2019-HIVER	HIVER	2018-2019	CAGE	RDC	345758	7659740	Camp colonie PNB	05/09/2018	01/10/2018	26	13	0
871	LIFE	1394-CRDC02-2018-2019-ETE	ETE	2018-2019	CAGE	RDC	345758	7659740	Camp colonie PNB	07/11/2018	15/03/2019	128	15	0
872	LIFE	1399-CBDE10-2017-2018-ETE	ETE	2017-2018	CAGE	BDE	341092,199	7665388,387	Camp BDE	09/11/2017	20/03/2018	131	43	0
873	LIFE	1399-CBDE10-2017-2018-HIVER	HIVER	2017-2018	CAGE	BDE	341092,199	7665388,387	Camp BDE	12/07/2017	23/08/2017	42	15	0
874	LIFE	1399-CBDE10-2018-2019-HIVER	HIVER	2018-2019	CAGE	BDE	341092,199	7665388,387	Camp BDE	14/05/2018	05/06/2018	22	11	1
875	LIFE	1400-CRIR01-2017-2018-ETE	ETE	2017-2018	CAGE	RIR	356331,8515	7644784,848	Au dessus PNB RIR	11/01/2018	08/02/2018	28	15	0
876	LIFE	1400-CRIR01-2017-2018-HIVER	HIVER	2017-2018	CAGE	RIR	356331,8515	7644784,848	Au dessus PNB RIR	29/06/2017	17/08/2017	49	15	0
877	LIFE	1400-CRIR01-2018-2019-HIVER	HIVER	2018-2019	CAGE	RIR	356331,8515	7644784,848	Au dessus PNB RIR	03/05/2018	15/10/2018	165	76	0
878	LIFE	1400-CRIR01-2018-2019-ETE	ETE	2018-2019	CAGE	RIR	356331,8515	7644784,848	Au dessus PNB RIR	23/11/2018	12/04/2019	140	58	0
879	LIFE	1400-CRIR01-2019-2020-HIVER	HIVER	2019-2020	CAGE	RIR	356331,8515	7644784,848	Au dessus PNB RIR	02/05/2019	29/10/2019	180	64	0
880	LIFE	1401-CBRN01-2017-2017-2018-HIVER	HIVER	2017-2018	CAGE	GBA	346371,7951	7658125,766	Bras des Roches Noires GBA	18/05/2017	24/07/2017	67	15	0
881	LIFE	1402-CBRN02-2017-2017-2018-HIVER	HIVER	2017-2018	CAGE	GBA	346552,6399	7659139,179	Bras des Roches Noires GBA	18/05/2017	10/10/2017	145	46	0
882	LIFE	1407-X13-01-2017-2018-ETE	ETE	2017-2018	CONIBEAR TRAP	GBR	336397,011	7663508,02	Sentier colonie GBR	22/11/2017	09/04/2018	138	64	0
883	LIFE	1407-X13-01-2017-2018-HIVER	HIVER	2017-2018	CONIBEAR TRAP	GBR	336397,011	7663508,02	Sentier colonie GBR	30/05/2017	28/09/2017	121	85	0
884	LIFE	1407-X13-01-2018-2019-HIVER	HIVER	2018-2019	CONIBEAR TRAP	GBR	336397,011	7663508,02	Sentier colonie GBR	08/05/2018	17/10/2018	162	61	0
885	LIFE	1407-X13-01-2018-2019-ETE	ETE	2018-2019	CONIBEAR TRAP	GBR	336397,011	7663508,02	Sentier colonie GBR	29/11/2018	22/01/2019	54	30	0
